     0.02500      8.93923
     0.07500      4.12820
     0.12500     12.02351
     0.17500     11.63782
     0.22500      3.75573
     0.37500      3.38848
 after hadron evolution
     0.02500      8.77543
     0.07500     16.73344
     0.12500      4.00280
     0.17500      3.90416
     0.22500      7.46571
     0.42500      3.22211
     0.72500      2.75028
     0.77500      2.64358
     0.82500      2.59753
