    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      2.50000
    -5.00000      2.50000
    -4.60000     11.25000
    -4.20000     22.50000
    -3.80000     36.25000
    -3.40000     38.75000
    -3.00000     51.25000
    -2.60000     57.50000
    -2.20000     75.00000
    -1.80000     82.50000
    -1.40000     83.75000
    -1.00000     98.75000
    -0.60000    106.25000
    -0.20000     92.50000
     0.20000    100.00000
     0.60000     98.75000
     1.00000     91.25000
     1.40000     95.00000
     1.80000     78.75000
     2.20000     58.75000
     2.60000     57.50000
     3.00000     42.50000
     3.40000     33.75000
     3.80000     28.75000
     4.20000     22.50000
     4.60000      7.50000
     5.00000      2.50000
     5.40000      3.75000
     5.80000      2.50000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      6.25000
    -5.00000      8.75000
    -4.60000     31.25000
    -4.20000     48.75000
    -3.80000     68.75000
    -3.40000     67.50000
    -3.00000     72.50000
    -2.60000    106.25000
    -2.20000    120.00000
    -1.80000    127.50000
    -1.40000    117.50000
    -1.00000    130.00000
    -0.60000    141.25000
    -0.20000    128.75000
     0.20000    135.00000
     0.60000    143.75000
     1.00000    136.25000
     1.40000    126.25000
     1.80000    123.75000
     2.20000    111.25000
     2.60000     88.75000
     3.00000     62.50000
     3.40000     73.75000
     3.80000     55.00000
     4.20000     32.50000
     4.60000     25.00000
     5.00000     15.00000
     5.40000      2.50000
     5.80000      2.50000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
