       0       5   12.8482    1    6    1    6
    21   -1.393   -0.165     -0.793  0.000     2.74     3.57    -0.08     0.17
    21    0.492    1.646      0.319  0.000     0.96     3.58     0.08     0.58
    21   -1.042   -0.582      1.422  0.000    -1.72    -1.11     0.67     0.95
    21   -3.189   -1.979     -0.540  0.000    -1.77    -0.28    -0.02     0.17
    21    4.107    0.468     -1.565  0.000     1.45     5.57    -1.20     3.10
    21   -1.116   -1.107     -2.169  0.000    -1.25    -1.93    -0.37     0.61
    21    0.463    1.205     -1.989  0.000    -0.48    -1.64    -1.84     2.06
    21    0.585    0.948     -2.648  0.000     2.92     3.65    -0.16     0.18
    21    0.615   -0.309      0.970  0.000     1.69    -2.84     0.15     0.18
    21   -0.331    0.704      4.421  0.000     3.45    -0.85     1.05     1.17
    21   -0.748   -0.373      2.095  0.000     2.50     1.35     0.17     0.18
    21    0.339    0.575      0.457  0.000     2.88     1.46     0.10     0.18
    21   -2.346    1.315      6.817  0.000    -1.16     4.74     1.38     1.47
    21    0.051    0.779     -0.058  0.000     3.81    -0.13    -0.23     1.06
    21    0.776   -0.987      1.935  0.000     3.69    -1.45     0.16     0.19
    21    1.506   -0.189      1.740  0.000    -0.75    -2.48     0.14     0.19
    21    1.939   -1.451      9.647  0.000    -0.64    -3.34     0.19     0.20
    21    0.278    1.678     -1.569  0.000    -5.26    -2.54    -0.13     0.20
    21    0.004    1.189     -2.818  0.000     0.05    -4.03    -2.05     2.18
    21    1.704    1.716      9.880  0.000     3.02    -0.05     0.19     0.20
    21   -0.274   -0.588     -3.502  0.000    -2.11     0.10    -4.71     4.94
    21    1.102    1.159      3.234  0.000     3.98    -0.80     1.15     1.33
    21   -0.337    1.822     -4.636  0.000    -3.12    -1.47    -0.19     0.20
    21   -0.627   -1.782      8.234  0.000     2.48    -2.98     8.58     8.81
    21   -0.797   -1.216      3.156  0.000     1.17    -4.97     0.18     0.20
    21   -2.236   -1.821     12.122  0.000     0.24     0.48     1.18     1.21
    21   -1.613   -1.654     -3.115  0.000     0.58    -2.53    -0.73     0.86
    21    0.593   -2.079      4.754  0.000     5.91   -16.05    38.28    41.63
    21   -1.662   -0.589      0.492  0.000     0.02    -0.95    -0.65     3.94
    21    1.397    0.999     -4.496  0.000     0.95    -3.46    -1.97     2.04
    21   -0.468   -0.634     -1.098  0.000    -2.84     4.26    -2.49     3.12
    21   -1.856    0.629      2.296  0.000    -0.03    -4.71     0.16     0.21
    21   -0.731   -0.779     -1.090  0.000    -3.29    -3.12    -0.15     0.21
    21   -0.631    1.007      0.179  0.000    -1.65     0.56     0.03     0.21
    21   -0.825   -0.634     -0.214  0.000     0.58    -2.34     0.05     0.30
    21   -0.091   -1.437      0.203  0.000     3.61     3.32     0.03     0.21
    21   -0.174   -0.194     -0.151  0.000     1.09    -5.04    -0.11     0.21
    21   -0.233    0.636     -1.301  0.000     1.41     3.24    -0.80     0.93
    21    1.257    2.092    -16.108  0.000    -1.53     0.41    -0.21     0.22
    21    0.892    1.459     -2.837  0.000     0.74     2.72    -4.38     5.27
    21   -0.334   -0.471     -0.304  0.000     0.51    -0.69    -0.14     0.43
    21   -0.310   -1.065     -0.357  0.000     3.08     2.68    -0.31     1.05
    21   -0.378   -0.006     -0.005  0.000    -0.98     4.14     0.69     0.87
    21    2.419   -0.973      1.421  0.000     1.82    -0.92     1.44     2.38
    21    0.243   -2.200     -4.298  0.000    -2.99    -2.44    -0.20     0.22
    21   -0.849   -0.827      1.157  0.000     1.58    -1.66     0.06     0.45
    21   -0.591    0.977     -1.481  0.000    -0.84     0.36    -0.18     0.22
    21   -1.428   -1.283      4.195  0.000     3.56    -1.43     0.20     0.22
    21   -0.027    0.004     -0.011  0.000     2.36     1.27     1.32     3.77
    21   -0.299   -0.635      0.033  0.000     0.45    -3.92     0.01     0.23
    21   -1.148    0.250      0.831  0.000    -1.64    -0.05     0.28     0.54
    21    1.270   -0.628      2.503  0.000     3.72     3.48     0.20     0.23
    21   -0.914    0.020     -2.356  0.000    -0.87     4.05    -0.62     0.66
    21   -1.236   -2.248     -7.298  0.000     3.11    -1.40    -3.74     3.83
    21   -1.212    2.283      5.796  0.000     0.30     0.57     0.56     0.62
    21    1.070   -0.981      9.519  0.000    -1.22     5.05     0.23     0.23
    21    0.435    0.565     -0.608  0.000    -1.22     2.00    -0.15     0.23
    21   -0.867    0.674      0.038  0.000     0.85     3.69     0.05     0.58
    21    0.915    1.858     -4.078  0.000     4.11     2.32    -8.83    10.02
    21   -0.692    1.464      0.941  0.000    -3.01     0.72     0.35     0.79
    21   -0.256    0.979     -0.913  0.000     2.84    -2.08    -0.16     0.24
    21   -0.740    1.522      2.446  0.000    -3.21    -0.68     0.19     0.24
    21   -1.022   -0.928      1.989  0.000     0.84     2.91     0.20     0.24
    21    0.189    0.113     -0.790  0.000    -1.76     4.04    -9.97    10.63
    21    0.140   -0.081     -0.038  0.000    -4.61    -4.04    -0.06     0.24
    21    0.601   -0.570      0.573  0.000    -1.83    -1.89     0.14     0.24
    21    0.195    0.498      1.089  0.000    -1.95     0.66     0.59     0.72
    21    0.242   -0.207      0.171  0.000    -0.71    -2.60     0.11     0.24
    21   -0.674   -1.046      0.368  0.000    -0.64     3.82     0.07     0.24
    21   -0.077    0.807      2.407  0.000     0.93     3.08     0.23     0.25
    21   -2.455   -0.719    -16.794  0.000     3.08    -1.46    -3.72     3.83
    21   -0.269   -0.626      0.456  0.000     0.91    -3.33     0.14     0.25
    21    0.202    0.025     -1.038  0.000    -0.73     4.05     0.01     0.31
    21    0.841   -1.056      4.166  0.000    -2.77     2.21     3.84     3.92
    21    0.227   -0.237     -0.907  0.000     0.58     0.26    -1.32     2.07
    21   -4.021   -2.741     -1.348  0.000    -1.00    -0.39     0.16     0.95
    21   -0.979   -0.115     -2.065  0.000    -3.11    -2.35    -0.23     0.26
    21    0.512   -1.280      4.105  0.000     3.54    -4.46    11.55    12.38
    21   -0.076   -0.282      0.159  0.000    -0.17    -2.01     1.56     3.17
    21    1.374    1.260      3.623  0.000    -0.42     4.10     0.23     0.26
    21   -0.352    0.651      0.374  0.000    -0.70     4.02    -0.16     0.31
    21    0.768    0.242      0.610  0.000     2.69    -1.89     0.34     0.53
    21    1.235    1.319      5.269  0.000     4.19     0.25    14.06    14.99
    21    0.614   -0.276      1.938  0.000     1.73    -0.13     1.44     2.08
    21    3.553    0.697     -5.683  0.000    -0.42     4.82    -1.37     1.57
    21    1.004   -2.727     -4.902  0.000    -0.47    -1.63    -1.71     2.06
    21    0.706   -0.207     -1.479  0.000    -1.21     0.69    -1.50     2.21
    21    1.252    1.114     -3.419  0.000     2.33    -1.67    -0.25     0.28
    21   -1.101   -0.446     -7.726  0.000    -2.72     1.37    -0.28     0.28
    21    0.600    0.631      0.200  0.000     1.06    -0.73    -0.45     2.06
    21   -0.946    0.232      0.164  0.000    -1.12    -3.80     0.27     3.09
    21   -0.598    2.403     -9.553  0.000    -1.68     1.45    -4.37     4.56
    21   -0.115   -0.938     -1.066  0.000     0.55    -2.00    -1.56     3.41
    21    0.871    1.367     -0.421  0.000     3.40     3.98    -0.13     0.52
    21    0.231    0.596     -3.850  0.000    -0.62     0.50    -4.91     5.10
    21    0.922    0.546      3.294  0.000     2.88     1.38     0.27     0.29
    21    1.475   -0.005      2.205  0.000    -0.69     0.28     2.33     2.57
    21   -0.725    0.224     -0.838  0.000    -0.69     2.23    -3.51     4.48
    21   -0.523   -0.097     -0.074  0.000     0.93    -4.96    -0.04     0.29
    21   -0.387   -0.979      1.712  0.000    -2.22    -3.82     0.25     0.30
    21   -1.843   -0.160     -3.564  0.000    -3.13    -2.35    -0.26     0.30
    21   -2.009    0.518     -6.240  0.000    -0.45    -1.19    -7.42     7.91
    21    1.075   -1.230     -5.507  0.000    -1.48    -1.00    -0.29     0.30
    21    1.396   -1.116     -1.623  0.000    -1.51    -5.32    -0.20     0.30
    21   -0.155    0.170     -0.315  0.000    -1.79    -2.58    -2.90     3.74
    21    0.753    0.523      1.069  0.000     1.38    -4.79     0.23     0.31
    21   -0.052   -1.209     -0.741  0.000    -0.08    -0.99    -0.40     3.94
    21   -0.231   -1.374      2.711  0.000     3.60    -1.51     0.28     0.31
    21    0.094   -0.043     -0.022  0.000     3.07     2.61    -0.32     1.05
    21    0.434   -0.183     -0.287  0.000     0.72    -2.75    -0.16     0.31
    21    1.250    0.324     -7.117  0.000     1.09     2.32    -0.31     0.32
    21    0.717    1.149     -7.127  0.000    -0.40     1.04    -3.08     3.20
    21    1.272    2.183     -2.288  0.000     0.03     0.07    -0.21     0.32
    21   -0.490   -1.893    -10.352  0.000     0.83    -3.57    -1.46     1.53
    21    1.631   -1.864     -3.073  0.000     0.34     2.30    -3.46     4.11
    21    0.087    0.051     -0.036  0.000    -0.81     4.66    -0.59     0.90
    21    2.046    0.329     -3.610  0.000     1.18     4.45    -0.28     0.32
    21   -1.339   -1.658      3.664  0.000    -1.44    -1.12     1.06     1.20
    21   -0.936   -0.927     -1.511  0.000     1.35    -3.01    -0.37     0.49
    21   -0.091   -0.562      0.048  0.000     1.50     2.48     0.03     0.32
    21   -0.446   -0.401     -1.516  0.000    -2.22    -0.71    -6.39     6.46
    21    1.235   -2.233     -9.785  0.000    -1.41    -4.23    -9.43     9.76
    21   -0.978   -1.162    -15.553  0.000    -4.83    -3.95    -0.33     0.33
    21    0.966    0.309      3.333  0.000    -0.08     4.56     0.31     0.33
    21    0.232    0.615     -0.762  0.000     2.87     0.27    -0.25     0.33
    21    0.021   -1.947     -7.029  0.000     0.43     0.25    -0.32     0.33
    21   -1.118   -1.294     -1.586  0.000     1.80    -1.69    -0.17     0.41
    21   -0.876    0.154      3.659  0.000    -1.20    -1.45     0.33     0.34
    21   -1.132    0.578     -0.383  0.000     0.09    -0.15    -0.60     3.08
    21    0.739   -0.510     -1.040  0.000     0.20     1.99    -2.58     3.30
    21    1.738    0.360     18.253  0.000    -0.48     3.94     0.34     0.34
    21   -0.447    0.101     -0.876  0.000    -0.41     0.27    -3.39     3.64
    21    0.110    0.160      0.302  0.000    -2.46    -0.93     1.60     1.84
    21    0.441   -0.205     -1.124  0.000     1.97    -2.06    -0.31     0.34
    21   -0.642    0.663     -1.441  0.000    -1.33    -3.98    -0.29     0.34
    21   -0.628   -0.008     -1.242  0.000    -3.34    -3.01    -0.31     0.34
    21    0.376    0.161      1.490  0.000     2.52     0.92     0.66     0.86
    21   -0.039   -0.023     -0.063  0.000    -0.59    -3.45    -0.04     3.63
    21    0.220    0.634      0.672  0.000    -3.68    -2.22     0.42     1.02
    21    0.312    1.228      2.629  0.000     0.38     4.45     1.88     2.22
    21    0.370   -0.297      0.228  0.000     4.14    -1.35     0.15     0.35
    21   -0.542    0.126     -0.349  0.000    -0.82     4.24    -0.29     0.48
    21    0.465   -1.072     -1.131  0.000    -0.41     3.79    -0.24     0.35
    21   -0.044   -0.487     -0.857  0.000     2.87     3.42    -0.30     0.35
    21   -0.505    0.063      0.067  0.000    -2.04     0.19     0.47     0.71
    21   -0.411   -0.136      0.094  0.000    -1.43    -0.79     0.07     0.35
    21    0.511   -1.669      2.833  0.000     1.59    -2.06     4.00     4.82
    21    0.328   -1.011      2.618  0.000    -0.64    -3.44     0.32     0.35
    21    0.296   -1.116     13.711  0.000     1.65     3.19     3.99     4.03
    21    1.190    0.691     -4.008  0.000    -2.90    -2.28    -0.33     0.35
    21   -3.666   -0.388     11.978  0.000    -2.97    -1.80     3.41     3.55
    21    0.427   -0.146      0.271  0.000     4.01    -0.78     1.08     1.33
    21    1.792   -1.597     -9.642  0.000     2.86     0.02    -0.34     0.35
    21   -0.315   -0.835      0.450  0.000    -2.08    -2.05     0.16     0.36
    21    0.990    0.188     -0.593  0.000    -2.11     0.09    -0.45     0.75
    21   -1.761   -1.562    -21.325  0.000    -2.22    -3.29    -1.92     1.93
    21   -0.719    0.696      4.754  0.000     0.65    -2.52     1.29     1.32
    21   -0.509    1.907    -15.597  0.000    -2.42    -1.49   -12.50    12.69
    21   -0.079   -1.535      3.190  0.000     3.24    -0.77     0.48     0.50
    21   -0.637    0.167     -0.979  0.000    -2.40    -0.29    -1.83     2.41
    21    0.821   -0.886     -1.586  0.000     1.18     2.15    -0.29     0.36
    21    0.270    0.737     -0.540  0.000     3.17     4.81    -5.18     8.13
    21    0.213   -0.743      1.014  0.000    -0.62    -3.53     0.29     0.36
    21   -0.930   -1.202     -3.042  0.000    -1.63    -0.05    -0.53     0.57
    21   -0.608   -0.271      2.568  0.000    -0.66     3.74     0.36     0.37
    21   -1.910   -0.446      0.784  0.000    -3.52    -3.09     0.14     0.37
    21   -0.744   -0.134      3.088  0.000    -0.66    -3.11     5.19     5.73
    21   -0.358    0.137     -0.153  0.000    -3.47    -0.67    -0.14     0.37
    21   -0.072    0.052     -0.024  0.000     1.71     0.63    -0.10     0.38
    21    0.033   -0.015      0.027  0.000     2.26     3.57    -3.94     6.24
    21   -0.830   -0.951      2.437  0.000    -0.21    -0.26     0.34     0.39
    21    0.086    0.524     -1.810  0.000     1.72    -0.90    -0.37     0.39
    21    1.688   -0.297      0.595  0.000     0.20    -2.02     0.30     2.11
    21    0.102   -0.866     -5.090  0.000    -1.17     0.24    -2.61     2.69
    21   -0.214    0.506     -0.014  0.000    -2.72     1.50    -0.01     0.39
    21   -0.509   -1.325     -2.120  0.000     1.83    -4.58    -0.33     0.40
    21    0.844   -0.319      2.150  0.000     0.70     0.30     0.39     0.45
    21   -0.568   -0.047     -0.263  0.000    -0.03     3.15     0.05     1.00
    21   -1.392    1.082    -18.348  0.000    -1.19     4.53    -7.08     7.13
    21   -2.918   -2.178    -26.509  0.000     3.85    -1.19    -0.40     0.41
    21   -0.151   -0.426      0.076  0.000    -1.20     3.30    -1.12     2.67
    21    1.382    1.368     -7.038  0.000     0.53     0.77    -0.40     0.41
    21    0.617    1.379      1.828  0.000    -1.57    -1.08     0.90     1.20
    21    1.622   -1.766     15.518  0.000    -1.03    -0.98     0.41     0.42
    21   -0.221   -0.160     -0.225  0.000    -4.00    -1.43    -0.27     0.42
    21    0.109    0.583      0.326  0.000    -2.82    -1.37     0.20     0.42
    21    0.922    0.600     -2.284  0.000     2.58    -0.02    -0.48     0.57
    21    1.158    0.212      3.561  0.000     0.23    -4.73     0.41     0.43
    21   -0.764    1.370      8.854  0.000     0.84    -2.60     0.42     0.43
    21    0.077    2.945      6.192  0.000     3.63     3.72     0.39     0.44
    21   -0.578   -0.561     -0.680  0.000    -3.35    -1.78    -0.28     0.44
    21   -0.584   -0.168      2.494  0.000     1.24    -1.80     9.86    10.07
    21   -0.355    0.047     -0.118  0.000    -2.83     4.29    -2.29     2.95
    21    0.894   -0.473     -4.517  0.000     3.99    -1.20    -0.45     0.46
    21    0.041   -1.064      3.797  0.000     1.80    -0.88     0.44     0.46
    21   -0.493    0.384     -2.587  0.000     1.69     0.57    -1.56     2.08
    21    1.536   -1.033    -14.369  0.000     1.08     2.28    -0.46     0.46
    21    0.770    0.624     -0.437  0.000    -1.13    -4.20    -0.19     0.46
    21    0.435   -0.539     -2.361  0.000     2.97     3.49    -0.45     0.46
    21   -0.765   -0.988      1.584  0.000    -0.75     3.55     0.36     0.46
    21   -1.413    0.079     -5.013  0.000    -1.16     4.05    -0.45     0.47
    21    0.100    0.626      0.184  0.000     0.40    -0.80    -0.61     1.68
    21   -0.700   -0.051      0.716  0.000    -1.16    -0.57     0.34     0.47
    21   -0.709   -1.420      4.601  0.000    -3.05     0.62     1.60     1.75
    21    0.635    0.058      0.315  0.000    -1.86     0.05     0.30     0.54
    21    0.755   -1.319      1.948  0.000     0.97    -1.13     4.69     4.91
    21    1.083   -1.647      3.664  0.000     2.01    -1.76     0.42     0.48
    21   -0.060   -0.148     -0.007  0.000     2.38     0.94    -0.02     0.48
    21    0.147   -2.079      1.042  0.000     2.24     0.03     0.21     0.48
    21   -3.201   -1.989    -15.538  0.000    -7.49    -8.07   -38.42    39.50
    21    0.388   -0.208      0.416  0.000     1.59    -2.08     4.04     4.82
    21    0.049   -0.136     -0.211  0.000     3.64    -0.19    -0.41     1.06
    21    0.570    1.469      3.401  0.000    -2.72    -2.27     1.70     1.91
    21    0.107   -0.374     -0.166  0.000     3.00    -2.68    -0.19     0.49
    21    0.051   -0.182     -0.029  0.000    -0.83     3.79    -0.08     0.49
    21   -0.472   -1.269     -5.265  0.000    -1.66     2.89    -9.95    10.08
    21   -0.078    0.044      0.314  0.000    -0.17     3.26    17.30    17.70
    21    0.543    1.182      2.590  0.000    -0.87     4.46     0.44     0.50
    21    0.328   -0.390     -1.337  0.000     1.33    -5.04    -0.46     0.50
    21   -0.044    0.494     -0.045  0.000    -2.93    -1.24    -0.04     0.50
    21    0.359    1.393     10.899  0.000    -2.78     2.20     3.83     3.92
    21    1.807    0.417     -1.859  0.000    -0.79     0.17    -1.58     1.85
    21    1.736   -0.493      6.307  0.000     3.76    -1.40     0.48     0.50
    21    0.272   -0.773      0.949  0.000    -1.01    -1.78     0.38     0.51
    21   -0.441    1.296      9.962  0.000     3.00    -0.27     1.04     1.09
    21    1.158    0.255     -8.722  0.000    -0.97     0.44    -5.79     5.86
    21    0.088    1.590      1.244  0.000     3.64     3.93     0.31     0.51
    21   -3.283    0.395    -22.871  0.000    -3.26    -3.00    -0.51     0.51
    21   -0.567   -1.413     -4.547  0.000    -1.62    -4.82    -0.49     0.52
    21    0.711   -0.244     -2.406  0.000    -2.26     0.11    -4.73     4.94
    21   -0.642   -0.160     -1.511  0.000    -0.94     4.43    -0.48     0.53
    21   -1.156    1.395      1.898  0.000    -2.10     0.83     0.40     0.72
