     0.02500     13.23406
     0.07500     21.13147
     0.22500      3.69939
     0.27500      7.11325
     1.22500      2.15423
 after hadron evolution
     0.02500      8.78211
     0.07500      4.18549
     0.12500      8.06454
     0.17500     11.64220
     0.22500      7.35074
     0.37500      3.30794
     0.42500      3.20652
     0.47500      3.18583
     0.62500      2.87180
     1.02500      2.32658
